sysid, healthScore, "capacity_total_freePct", "delAcksPct", "portReadBandwidthMBPS", "portWriteBandwidthMBPS", "cpuLatestTotalAvgPct", "cpuLatestTotalMaxPct", "nodeCountOffline", "nodeCountMissing", "ddsSizeUsedTiB"
1729, 71.23428, 27.108217, 0.0, 0.0, 0.0, 1.3337651, 0.3237347, 0.0, 0.0, 7.253039E-14
4347, 93.10033, 1.902083, 0.0, 4.6512666, 0.3463229, 0.0, 0.0, 0.0, 0.0, 0.0
50, 89.2337, 6.296973, 1.123835, 0.23205861, 0.0, 1.901493, 1.1984905, 0.0, 0.013449143, 0.0
2662, 95.31313, 3.8197064, 0.0, 0.0, 0.0, 0.83466566, 0.032498006, 0.0, 0.0, 2.5493902E-21
688, 95.94408, 0.0, 0.0, 1.7510716, 0.16534667, 1.508106, 0.63140136, 0.0, 0.0, 0.0
1006, 95.80016, 3.6668732, 0.0, 0.53296256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4173, 85.070435, 14.929569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4106, 77.68596, 0.0, 0.0, 19.99812, 2.315918, 0.0, 0.0, 0.0, 0.0, 0.0
2849, 94.74563, 2.6893356, 0.0, 0.0, 0.0, 1.6241246, 0.9409093, 0.0, 0.0, 0.0
2045, 97.14308, 0.0, 0.0, 1.0018643, 0.0, 1.839957, 0.0, 0.0, 0.0, 0.015094359
2858, 87.284004, 11.2519655, 0.0, 0.0, 0.19602525, 0.0, 1.2680078, 0.0, 0.0, 0.0
2619, 99.77349, 0.0, 0.0, 0.0, 0.22650854, 0.0, 0.0, 0.0, 0.0, 0.0
3858, 95.58944, 0.0, 0.0, 3.026208, 0.32785693, 0.8573884, 0.19910505, 0.0, 0.0, 0.0
371, 93.78982, 4.1785316, 0.0, 1.745623, 0.27257586, 0.0, 0.0, 0.0, 0.013449143, 0.0
3766, 98.133224, 0.0, 0.0, 1.6160718, 0.250702, 0.0, 0.0, 0.0, 0.0, 0.0
3538, 99.84751, 0.0, 0.0, 0.0, 0.15249106, 0.0, 0.0, 0.0, 0.0, 0.0
1012, 71.77849, 25.338066, 0.0, 0.41522238, 0.0, 1.327616, 1.1406121, 0.0, 0.0, 0.0
2851, 98.35747, 0.0, 0.0, 1.4332976, 0.20923187, 0.0, 0.0, 0.0, 0.0, 0.0
89, 86.175316, 11.850196, 1.2852267, 0.50110704, 0.1881527, 0.0, 0.0, 0.0, 0.0, 0.0
430, 99.716965, 0.0, 0.0, 0.0, 0.28303793, 0.0, 0.0, 0.0, 0.0, 0.0
672, 79.28548, 5.051124, 0.0, 12.611428, 0.0, 1.7593207, 1.2926546, 0.0, 0.0, 0.0
3812, 57.642773, 21.039852, 0.0, 19.962502, 1.354875, 0.0, 0.0, 0.0, 0.0, 0.0
1697, 80.515816, 17.010937, 0.0, 2.329808, 0.14343877, 0.0, 0.0, 0.0, 0.0, 3.594925E-8
3972, 78.10281, 1.7466689, 0.0, 19.807081, 0.34343734, 0.0, 0.0, 0.0, 0.0, 0.0
3727, 77.427505, 0.0, 0.0, 19.9902, 2.2619686, 0.0, 0.3203245, 0.0, 0.0, 0.0
1804, 88.01685, 9.990003, 0.9119336, 0.7517584, 0.30271384, 0.0, 0.0, 0.0, 0.0, 0.026737357
2495, 75.23819, 2.0204654, 0.0, 19.98176, 0.31800508, 1.9762689, 0.4653131, 0.0, 0.0, 3.87E-43
206, 87.93786, 10.547707, 0.0, 1.295406, 0.21790464, 0.0, 0.0, 0.0, 0.0, 0.0011214253
2036, 78.22322, 18.533033, 0.0, 0.0, 0.0, 1.9431517, 1.2926546, 0.0, 0.0, 0.007938094
1113, 91.5071, 3.1451647, 0.0, 2.548561, 0.32460508, 1.5586015, 0.72863925, 0.0, 0.0, 0.1873246
1925, 94.154526, 4.747569, 0.0, 0.0, 0.0, 0.75080335, 0.3470147, 0.0, 0.0, 8.329397E-5
4046, 95.93172, 0.0, 0.0, 3.749586, 0.31869465, 0.0, 0.0, 0.0, 0.0, 0.0
3800, 81.09224, 0.0, 0.0, 18.333088, 0.5746701, 0.0, 0.0, 0.0, 0.0, 0.0
3121, 99.62959, 0.0, 0.0, 0.1601201, 0.21028349, 0.0, 0.0, 0.0, 0.0, 0.0
4064, 78.508934, 0.0, 0.0, 19.976461, 1.5146018, 0.0, 0.0, 0.0, 0.0, 0.0
4505, 70.04167, 11.379538, 0.0, 17.323313, 1.2554759, 0.0, 0.0, 0.0, 0.0, 0.0
468, 98.885864, 0.0, 0.0, 0.9089557, 0.20518263, 0.0, 0.0, 0.0, 0.0, 0.0
3677, 95.634155, 0.0, 0.0, 4.0396156, 0.326227, 0.0, 0.0, 0.0, 0.0, 0.0
2467, 97.09689, 0.0, 0.0, 0.0, 0.0, 1.6241246, 1.2680078, 0.0, 0.0, 0.010971814
3712, 85.90507, 0.0, 0.0, 13.44747, 0.6474611, 0.0, 0.0, 0.0, 0.0, 0.0
3532, 97.52994, 1.3656538, 0.0, 0.87985134, 0.22455515, 0.0, 0.0, 0.0, 0.0, 0.0
992, 98.3834, 1.6166033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1202, 88.82925, 9.420665, 0.0, 0.0, 0.0, 1.11869, 0.63140136, 0.0, 0.0, 0.0
4043, 76.85248, 1.8639889, 0.0, 19.97897, 1.3045663, 0.0, 0.0, 0.0, 0.0, 0.0
3335, 99.512115, 0.0, 0.0, 0.19701788, 0.29086405, 0.0, 0.0, 0.0, 0.0, 0.0
627, 73.39812, 2.7284603, 1.3077708, 19.957455, 2.6081922, 0.0, 0.0, 0.0, 0.0, 0.0
4024, 94.12462, 0.0, 1.2536932, 1.7378845, 0.0, 1.901493, 0.9823081, 0.0, 0.0, 0.0
128, 92.67171, 4.883529, 0.9395756, 0.1877471, 0.17894027, 0.7760081, 0.36249638, 0.0, 0.0, 0.0
3360, 87.996155, 10.004571, 0.0, 1.7510716, 0.24820575, 0.0, 0.0, 0.0, 0.0, 0.0
3245, 79.129974, 20.870024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
166, 79.26725, 0.0, 0.0, 19.853472, 0.8792765, 0.0, 0.0, 0.0, 0.0, 0.0
4055, 99.74817, 0.0, 0.0, 0.0, 0.25183016, 0.0, 0.0, 0.0, 0.0, 0.0
3620, 79.45589, 0.0, 0.0, 19.966436, 0.5776779, 0.0, 0.0, 0.0, 0.0, 0.0
138, 86.16574, 9.901351, 1.229021, 0.0, 0.0, 1.7215804, 0.9823081, 0.0, 0.0, 0.0
2550, 79.55151, 0.0, 0.0, 19.206173, 1.2423131, 0.0, 0.0, 0.0, 0.0, 0.0
163, 94.679504, 1.49735, 0.0, 1.8006686, 0.20490395, 1.2772778, 0.5402994, 0.0, 0.0, 0.0
3752, 85.21371, 13.674051, 0.0, 0.9477241, 0.1645179, 0.0, 0.0, 0.0, 0.0, 0.0
1005, 80.72766, 17.5201, 0.0, 0.0, 0.0, 0.947276, 0.8049625, 0.0, 0.0, 0.0
2656, 97.62174, 0.0, 0.0, 0.32163474, 0.0, 1.2048717, 0.8517513, 0.0, 0.0, 0.0
4503, 98.85454, 0.0, 0.0, 0.8811025, 0.25183016, 0.0, 0.0, 0.012532422, 0.0, 0.0
2577, 76.0329, 3.3421283, 0.0, 17.184998, 1.1858083, 1.1420934, 1.1120758, 0.0, 0.0, 0.0
4121, 74.241806, 25.49635, 0.0, 0.0, 0.0, 0.13398208, 0.12785836, 0.0, 0.0, 0.0
2265, 0.0, 95.83997, 1.0904616, 19.999748, 16.01879, 0.0, 0.0, 0.0, 0.0, 0.0
2869, 96.158844, 0.0, 0.0, 1.4139924, 0.24438187, 1.3310269, 0.8517513, 0.0, 0.0, 0.0
4167, 63.31749, 36.68251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 99.14715, 0.0, 0.0, 0.85285014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1598, 78.80095, 0.0, 0.98328054, 19.849163, 0.19914867, 0.10697319, 0.060488984, 0.0, 0.0, 0.0
477, 78.7502, 0.0, 0.0, 19.934729, 1.3150687, 0.0, 0.0, 0.0, 0.0, 0.0
145, 81.42121, 0.0, 0.0, 17.323313, 1.2554759, 0.0, 0.0, 0.0, 0.0, 0.0
4389, 65.94757, 33.83011, 0.0, 0.0, 0.22231631, 0.0, 0.0, 0.0, 0.0, 0.0
489, 93.07725, 6.283164, 0.0, 0.36947426, 0.2671803, 0.0, 0.0, 0.0, 0.0, 0.0029345024
2393, 64.99034, 34.75657, 0.0, 0.0, 0.25309315, 0.0, 0.0, 0.0, 0.0, 0.0
2044, 96.019226, 0.0, 0.0, 1.1680782, 0.0, 1.700619, 1.1120758, 0.0, 0.0, 8.658131E-10
250, 78.39188, 5.971841, 1.0624899, 13.362907, 0.6072005, 0.0, 0.6036833, 0.0, 0.0, 3.3966094E-19
3864, 83.4209, 0.0, 0.0, 16.407747, 0.17135246, 0.0, 0.0, 0.0, 0.0, 0.0
3365, 86.91862, 13.081385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2279, 95.42429, 3.6492267, 0.0, 0.0, 0.1881527, 0.57526666, 0.16304286, 0.0, 0.0, 1.4215773E-5
2149, 99.8636, 0.0, 0.0, 0.0, 0.13640058, 0.0, 0.0, 0.0, 0.0, 0.0
254, 99.58371, 0.0, 0.0, 0.4162923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3604, 76.950554, 2.3948908, 0.0, 19.989923, 0.6646313, 0.0, 0.0, 0.0, 0.0, 0.0
79, 93.41109, 5.440845, 0.0, 0.949067, 0.19899772, 0.0, 0.0, 0.0, 0.0, 0.0
3784, 86.91379, 13.086212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1595, 91.5466, 2.433637, 0.0, 6.01976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3222, 77.36745, 0.0, 0.0, 19.875069, 2.7574878, 0.0, 0.0, 0.0, 0.0, 0.0
1507, 85.05682, 13.769081, 0.0, 0.0, 0.0, 0.98465145, 0.18944374, 0.0, 0.0, 0.0
3786, 98.60269, 0.0, 0.0, 1.1625199, 0.2347883, 0.0, 0.0, 0.0, 0.0, 0.0
2116, 81.817856, 0.0, 0.0, 17.040754, 1.1413926, 0.0, 0.0, 0.0, 0.0, 0.0
3642, 98.122635, 0.0, 0.0, 1.6255343, 0.25183016, 0.0, 0.0, 0.0, 0.0, 0.0
2596, 88.714165, 0.0, 0.0, 11.058653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2271811
4228, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2978, 87.53614, 0.0, 0.0, 10.576727, 0.5240304, 1.2617033, 0.1013979, 0.0, 0.0, 1.8887485E-9
690, 97.55163, 0.0, 0.0, 1.4204005, 0.22220212, 0.66244805, 0.14129584, 0.0, 0.0, 0.0020248771
3104, 98.1239, 0.0, 0.0, 1.6401296, 0.23596682, 0.0, 0.0, 0.0, 0.0, 0.0
4327, 53.200752, 25.857533, 0.0, 19.998482, 0.0, 0.66074663, 0.28248525, 0.0, 0.0, 1.33027E-9
3378, 89.512535, 0.0, 0.0, 9.316411, 0.4113711, 0.0, 0.5275777, 0.0, 0.0, 0.23210266
1688, 78.73587, 0.0, 0.0, 18.979746, 0.48849586, 0.9626797, 0.8113494, 0.0, 0.0, 0.021857884
202, 94.88127, 4.658521, 0.0, 0.0, 0.4602047, 0.0, 0.0, 0.0, 0.0, 0.0
1628, 93.32587, 5.6546874, 0.0, 0.0, 0.0, 0.8087205, 0.2107154, 0.0, 0.0, 8.613263E-6
2931, 77.07591, 0.0, 0.0, 19.887243, 1.3232253, 1.0695499, 0.6440087, 0.0, 0.0, 5.6802826E-5
1878, 93.573875, 5.1762137, 0.0, 0.0, 0.0, 0.7319483, 0.51748043, 0.0, 0.0, 4.8458597E-4
985, 87.91585, 8.632423, 1.3313658, 0.0, 0.0, 1.5927881, 0.5275777, 0.0, 0.0, 0.0
4303, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
448, 96.32865, 0.0, 0.0, 3.3385532, 0.33279487, 0.0, 0.0, 0.0, 0.0, 0.0
2899, 98.099434, 0.0, 0.0, 1.6474721, 0.25309315, 0.0, 0.0, 0.0, 0.0, 0.0
3414, 66.051254, 33.581024, 0.0, 0.36771867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1257, 97.68034, 0.0, 0.0, 0.0, 0.15312992, 1.2772778, 0.88924474, 0.0, 0.0, 0.0
296, 99.35257, 0.0, 0.0, 0.45352787, 0.19390407, 0.0, 0.0, 0.0, 0.0, 0.0
539, 98.41524, 0.0, 0.0, 1.3391508, 0.24560797, 0.0, 0.0, 0.0, 0.0, 0.0
1555, 75.99362, 0.0, 0.64227986, 19.996265, 0.9664531, 1.46656, 0.93482065, 0.0, 0.0, 0.0
3175, 73.91472, 3.3193727, 0.0, 19.980448, 2.7854586, 0.0, 0.0, 0.0, 0.0, 0.0
458, 66.605804, 11.567087, 0.0, 19.977903, 1.8491997, 0.0, 0.0, 0.0, 0.0, 0.0
2004, 96.31003, 0.0, 0.0, 1.7049755, 0.23490886, 1.11869, 0.63140136, 0.0, 0.0, 0.0
1387, 97.31909, 2.5787947, 0.0, 0.0, 0.0, 0.038730364, 0.03293921, 0.0, 0.0, 0.03044699
2725, 96.28632, 3.0482755, 0.0, 0.6654029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3908, 98.314026, 0.0, 0.0, 0.0, 1.6859727, 0.0, 0.0, 0.0, 0.0, 0.0
2260, 96.6239, 2.5018153, 0.0, 0.0, 0.16124384, 0.45583415, 0.25719044, 0.0, 0.0, 1.536939E-5
2963, 79.87962, 1.5475383, 0.0, 17.323313, 1.2495273, 0.0, 0.0, 0.0, 0.0, 0.0
1664, 76.28958, 0.0, 0.0, 19.966272, 3.7441509, 0.0, 0.0, 0.0, 0.0, 0.0
3457, 88.8977, 7.0953517, 0.0, 0.71065205, 0.1669306, 1.9813354, 1.1480335, 0.0, 0.0, 0.0
1955, 93.55808, 2.7195787, 0.0, 0.9713089, 0.0, 1.7939138, 0.9409093, 0.0, 0.0, 0.016203469
3441, 95.86487, 0.0, 0.0, 0.85561436, 0.17212753, 1.839957, 1.2674298, 0.0, 0.0, 0.0
3911, 98.09458, 0.0, 0.0, 1.6548442, 0.2505734, 0.0, 0.0, 0.0, 0.0, 0.0
1870, 78.656685, 1.4826163, 0.0, 19.860697, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4938237E-20
1384, 75.671104, 0.0, 0.9831012, 19.777287, 2.2417192, 0.64962614, 0.6440087, 0.0, 0.0, 0.033154186
58, 97.578575, 2.1583843, 0.2604456, 0.0, 0.0, 0.0013631022, 0.001228835, 0.0, 0.0, 1.2005463E-19
3050, 55.60473, 44.015575, 0.0, 0.14608152, 0.23361556, 0.0, 0.0, 0.0, 0.0, 0.0
1929, 77.22938, 21.974075, 0.0, 0.0, 0.0, 0.61878175, 0.17776318, 0.0, 0.0, 5.899292E-9
2745, 72.99342, 6.1351285, 1.1949257, 19.67652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1482, 99.53966, 0.0, 0.0, 0.0, 0.46034342, 0.0, 0.0, 0.0, 0.0, 0.0
2244, 99.279526, 0.0, 0.0, 0.0, 0.720471, 0.0, 0.0, 0.0, 0.0, 0.0
152, 97.61545, 0.0, 0.0, 0.87985134, 0.237273, 0.0, 1.2674298, 0.0, 0.0, 0.0
937, 60.450443, 34.57618, 0.0, 4.973378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3715, 78.0925, 0.0, 0.0, 19.980335, 1.9271617, 0.0, 0.0, 0.0, 0.0, 0.0
1642, 83.55136, 15.102934, 0.0, 1.1519079, 0.19116852, 0.0, 0.0, 0.0, 0.0, 0.002626093
1214, 84.39175, 0.0, 0.0, 14.625915, 0.96952844, 0.0, 0.0, 0.0, 0.0, 0.01280899
2505, 85.9538, 12.339758, 0.0, 0.0, 0.46274883, 1.2434733, 0.0, 0.0, 0.0, 2.2075897E-4
4437, 83.30901, 14.993909, 0.0, 1.4726398, 0.22443983, 0.0, 0.0, 0.0, 0.0, 0.0
3521, 94.70758, 3.9941752, 0.0, 1.0835953, 0.21465282, 0.0, 0.0, 0.0, 0.0, 0.0
368, 82.28345, 0.0, 1.3247695, 14.7613, 0.6573346, 0.64962614, 0.3203245, 0.0, 0.0, 0.003195579
1999, 94.100784, 0.0, 1.2771894, 0.5272214, 2.7884603, 0.0, 1.3063486, 0.0, 0.0, 9.078517E-8
2804, 99.0851, 0.0, 0.0, 0.0, 0.0, 0.8469193, 0.06798041, 0.0, 0.0, 9.860136E-10
2171, 77.75995, 0.0, 0.0, 19.870142, 0.17477842, 1.345879, 0.8492509, 0.0, 0.0, 0.0
1820, 99.97909, 0.0, 0.0, 0.0, 0.0, 0.0109142875, 0.009982009, 0.0, 0.0, 1.7321716E-5
2772, 97.09554, 2.0801091, 0.0, 0.0, 0.58626634, 0.13064703, 0.09970991, 0.0, 0.0, 0.007727956
355, 96.71154, 0.0, 1.2984744, 0.0, 0.0, 1.7091566, 0.279293, 0.0, 0.0, 0.0015336933
2254, 94.16511, 3.9165056, 0.0, 1.6674057, 0.23140626, 0.0, 0.0, 0.0, 0.0, 0.01957457
4498, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3933, 72.14041, 25.613087, 0.0, 0.9259961, 0.17299429, 0.0, 1.1475099, 0.0, 0.0, 0.0
2449, 33.47838, 46.101677, 0.0, 18.891531, 1.5284132, 0.0, 0.0, 0.0, 0.0, 0.0
2681, 80.418076, 14.78845, 0.0, 4.4629183, 0.31978667, 0.0, 0.0, 0.0, 0.0, 0.01076587
3344, 77.42526, 1.569438, 0.0, 19.695581, 1.3097104, 0.0, 0.0, 0.0, 0.0, 5.5243822E-6
1390, 98.77543, 0.0, 0.0, 1.0314742, 0.19309674, 0.0, 0.0, 0.0, 0.0, 0.0
3777, 70.81849, 0.0, 0.0, 19.999983, 9.181527, 0.0, 0.0, 0.0, 0.0, 0.0
3969, 78.213486, 2.0587404, 0.0, 18.413082, 1.3146895, 0.0, 0.0, 0.0, 0.0, 0.0
4302, 81.86523, 1.6074972, 0.0, 14.742461, 1.7848129, 0.0, 0.0, 0.0, 0.0, 0.0
2641, 95.35893, 2.1349306, 0.0, 0.0, 0.0, 1.5586015, 0.88924474, 0.0, 0.0, 0.05828996
1816, 76.41153, 0.0, 0.0, 19.966108, 3.6223605, 0.0, 0.0, 0.0, 0.0, 0.0
3452, 78.791084, 0.0, 0.0, 19.9666, 1.2423131, 0.0, 0.0, 0.0, 0.0, 0.0
1260, 76.51074, 0.0, 0.0, 18.828691, 2.130146, 2.003395, 0.42262894, 0.0, 0.0, 0.10439802
467, 74.693474, 2.8602054, 0.0, 19.834017, 0.0, 1.4419428, 1.1703621, 0.0, 0.0, 0.0
3522, 98.03672, 0.0, 0.0, 1.7125812, 0.250702, 0.0, 0.0, 0.0, 0.0, 0.0
1689, 94.60918, 5.390824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
582, 96.32224, 2.4103243, 0.0, 0.0, 0.0, 0.0, 1.2674298, 0.0, 0.0, 0.0
1532, 96.67878, 0.0, 0.0, 0.5329806, 0.2233182, 1.7939138, 0.7710089, 0.0, 0.0, 0.0
4092, 97.3859, 0.0, 0.0, 2.6140997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1272, 99.06975, 0.0, 0.0, 0.0, 0.0, 0.74013215, 0.19012065, 0.0, 0.0, 3.2738E-40
2639, 74.63598, 0.0, 1.297418, 19.99149, 3.1432989, 0.0, 0.8683426, 0.0, 0.0, 0.06346967
2, 73.70855, 3.1108165, 0.0, 19.9606, 3.2067351, 0.0, 0.0, 0.013295418, 0.0, 0.0
4067, 98.22127, 0.0, 0.0, 0.0, 0.0, 0.7886342, 0.9900951, 0.0, 0.0, 0.0
817, 93.85689, 3.8212655, 0.0, 0.20475964, 0.23225257, 1.1561972, 0.72863925, 0.0, 0.0, 0.0
1045, 66.76577, 11.292036, 0.0, 19.779215, 0.24701983, 1.345879, 0.57006794, 0.0, 0.0, 1.1682074E-5
3283, 93.908646, 5.27645, 0.0, 0.6170733, 0.19783469, 0.0, 0.0, 0.0, 0.0, 0.0
2143, 68.80364, 30.3795, 0.0, 0.0, 0.19701116, 0.32932806, 0.19068229, 0.0, 0.0, 0.09983815
3592, 48.459686, 31.066572, 0.0, 19.271812, 1.201928, 0.0, 0.0, 0.0, 0.0, 0.0
498, 93.8967, 0.0, 0.0, 4.5307736, 0.29525322, 1.2772778, 0.0, 0.0, 0.0, 0.0
1926, 96.87138, 1.9209057, 0.0, 0.0, 0.0, 0.8935211, 0.3141876, 0.0, 0.0, 2.3894424E-9
3852, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
702, 61.965195, 12.847486, 0.3984275, 19.90746, 3.6223605, 1.1028093, 0.15568446, 0.0, 0.0, 5.771174E-4
3523, 99.26946, 0.0, 0.0, 0.5254586, 0.20507716, 0.0, 0.0, 0.0, 0.0, 0.0
1881, 87.85665, 8.323745, 0.0, 0.7553126, 0.19999842, 1.7939138, 1.0393513, 0.0, 0.0, 0.031029204
2538, 79.39909, 0.0, 0.0, 19.907963, 0.0, 0.6065239, 0.03014207, 0.0, 0.0, 0.056277208
2502, 98.11391, 0.0, 0.0, 1.6452264, 0.24086332, 0.0, 0.0, 0.0, 0.0, 0.0
2647, 98.09831, 0.0, 0.0, 1.6548442, 0.24684013, 0.0, 0.0, 0.0, 0.0, 0.0
734, 93.10177, 5.720379, 0.0, 0.0, 0.0, 0.8935211, 0.2843312, 0.0, 0.0, 3.217084E-8
4166, 66.96353, 31.972616, 0.0, 0.86485076, 0.19899772, 0.0, 0.0, 0.0, 0.0, 0.0
3891, 98.176544, 0.0, 0.0, 1.5753791, 0.24807842, 0.0, 0.0, 0.0, 0.0, 0.0
1854, 87.994545, 10.484006, 0.0, 1.2913167, 0.230132, 0.0, 0.0, 0.0, 0.0, 0.0
3554, 98.68925, 0.0, 0.0, 0.0, 0.0, 0.6459869, 0.66476554, 0.0, 0.0, 0.0
2190, 97.10342, 0.0, 0.0, 0.6377967, 0.21670394, 1.4703262, 0.57174873, 0.0, 0.0, 1.1170823E-5
3156, 49.47138, 39.11128, 0.0, 10.33288, 0.51307833, 0.5382448, 0.0331376, 0.0, 0.0, 4.4503583E-18
2404, 89.05286, 10.287314, 0.0, 0.38571095, 0.18643099, 0.0, 0.0, 0.0, 0.0, 0.0876888
265, 92.81373, 1.9949247, 1.3241085, 3.5465493, 0.0, 0.28594497, 0.029805096, 0.0, 0.0, 0.0049357163
3731, 80.41353, 0.0, 0.0, 18.099627, 1.4868422, 0.0, 0.0, 0.0, 0.0, 0.0
2834, 97.95792, 1.6468108, 0.0, 0.0, 0.0, 0.33782327, 0.057444334, 0.0, 0.0, 4.188648E-6
4359, 86.67231, 13.317468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010220737
1666, 95.54587, 0.0, 0.0, 1.3013146, 0.16534667, 1.839957, 1.1475099, 0.0, 0.0, 0.0
3368, 93.581764, 6.4182324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1114, 95.40064, 0.0, 0.0, 4.599355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2769, 59.87406, 0.0, 1.2849289, 20.0, 16.600525, 1.3412304, 0.8992546, 0.0, 0.0, 0.0
3680, 80.05483, 0.0, 0.0, 19.72385, 0.22131777, 0.0, 0.0, 0.0, 0.0, 0.0
4030, 79.656876, 0.0, 0.0, 19.995283, 0.34784266, 0.0, 0.0, 0.0, 0.0, 0.0
2109, 86.03975, 13.778438, 0.0, 0.0, 0.0, 0.12436676, 0.057444334, 0.0, 0.0, 0.0
3666, 99.189804, 0.0, 0.0, 0.8101956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4087, 79.44949, 0.0, 0.0, 19.61393, 0.9365779, 0.0, 0.0, 0.0, 0.0, 0.0
806, 84.60238, 0.0, 0.0, 15.39762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2010, 88.98562, 9.422963, 0.0, 0.0, 0.0, 0.8935211, 0.69789374, 0.0, 0.0, 8.767566E-9
2216, 82.751884, 16.7472, 0.0, 0.5003983, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1407446E-4
2754, 93.09553, 5.066711, 0.0, 1.601672, 0.23608801, 0.0, 0.0, 0.0, 0.0, 0.0
3866, 98.58155, 0.0, 0.0, 1.1823645, 0.23608801, 0.0, 0.0, 0.0, 0.0, 0.0
2025, 72.42233, 3.5851622, 1.0996282, 19.997494, 2.1259608, 0.5979936, 0.17143124, 0.0, 0.0, 0.0
2003, 90.391396, 6.459627, 1.277951, 0.0, 1.8710271, 0.0, 0.0, 0.0, 0.0, 0.0
1902, 99.80965, 0.0, 0.0, 0.0, 0.19035596, 0.0, 0.0, 0.0, 0.0, 4.239552E-26
491, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3169, 64.34888, 0.0, 0.0, 19.999712, 15.65141, 0.0, 0.0, 0.0, 0.0, 0.0
2972, 70.968124, 13.834088, 0.0, 15.197787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1191, 92.526024, 5.6943502, 0.0, 0.0, 0.0, 1.7796276, 0.0, 0.0, 0.0, 0.0
995, 94.99439, 2.5236545, 1.0293386, 0.0, 0.6099369, 0.83466566, 0.00801489, 0.0, 0.0, 8.8354794E-26
3565, 98.319725, 1.6802746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
716, 88.22982, 8.188252, 1.2405345, 0.0, 1.9626936, 0.30135646, 0.077340916, 0.0, 0.0, 1.6620584E-6
606, 86.77129, 9.693731, 0.0, 3.534977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2438, 99.72669, 0.0, 0.0, 0.27330843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3927, 78.560326, 0.0, 0.0, 19.967083, 1.4725899, 0.0, 0.0, 0.0, 0.0, 0.0
3034, 84.46952, 15.318931, 0.0, 0.0, 0.0, 0.13398208, 0.07756952, 0.0, 0.0, 3.2109604E-15
3278, 97.75476, 0.0, 0.0, 0.0, 0.0, 1.4338863, 0.8113494, 0.0, 0.0, 0.0
4181, 64.326324, 12.532031, 0.0, 19.962101, 3.179544, 0.0, 0.0, 0.0, 0.0, 0.0
2919, 72.655876, 25.763437, 0.0, 1.3823498, 0.1873691, 0.0, 0.0, 0.0, 0.0, 0.010971814
1201, 98.83558, 0.0, 0.0, 0.949067, 0.21454252, 0.0, 0.0, 0.0, 0.0, 8.15082E-4
2599, 76.86063, 0.0, 0.0, 19.959826, 3.179544, 0.0, 0.0, 0.0, 0.0, 0.0
4305, 78.13745, 0.0, 0.0, 19.979053, 1.8834933, 0.0, 0.0, 0.0, 0.0, 0.0
3407, 81.5074, 0.0, 0.0, 17.254887, 1.2377089, 0.0, 0.0, 0.0, 0.0, 0.0
1936, 99.274155, 0.0, 0.0, 0.41767532, 0.0, 0.27664277, 0.031530205, 0.0, 0.0, 6.1747797E-13
1186, 75.23605, 1.7723663, 0.0, 19.988838, 0.6453727, 1.7893237, 0.5680421, 0.0, 0.0, 2.039687E-8
2424, 87.708244, 0.0, 1.3379946, 10.725401, 0.22836117, 0.0, 0.0, 0.0, 0.0, 7.7848017E-7
